X,Y,OBJECTID,TRACKING,NAME,TRACKINGNUMBER,PROJECTNAME,OVERALLSTATUSCATEGORY,APPROVALDATE,PROGRAM,SURFACE_INFILTRATION_BASIN,SUBSURFACE_INFILTRATION_BASIN,SURFACE_DETENTION_BASIN,SUBSURFACE_DETENTION_BASIN,BIOINFILTRATION,BIORETENTION,CISTERN,GREEN_ROOF,POROUS_PAVEMENT,WQ_TREATMENT_DEVICE
-75.204015241342532,40.072677419659549,809,FY16-SHAW-4313-01,8201 Shawnee Street,FY16-SHAW-4313-01,8201 Shawnee Street,Construction,2017-06-20T09:08:48.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.147344594612207,39.962422873562041,810,FY16-NTHS-4317-01,600-24 N. 5th Street,FY16-NTHS-4317-01,600-24 N. 5th Street,Construction,2017-03-21T10:29:20.000Z,Regulation,0,0,0,0,1,3,0,0,1,0
-75.25006821621713,39.969125795184524,811,FY16-GRAN-4258-01,Granahan Playground Site Improvements,FY16-GRAN-4258-01,Granahan Playground Site Improvements,Approved,2017-09-25T14:58:32.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.216457052169844,39.99627073257394,812,FY16-SIMP-4337-01,Simpson House,FY16-SIMP-4337-01,Simpson House,Complete,2016-11-09T08:46:38.000Z,Regulation,0,1,0,0,2,0,0,0,0,0
-75.212487247550001,40.019821724246057,813,FY16-TERR-4336-01,Terrace Street Apartments,FY16-TERR-4336-01,Terrace Street Apartments,Complete,2016-12-02T15:40:09.000Z,Regulation,0,0,0,1,0,0,0,0,1,3
-75.207956007425963,39.944401916194067,814,2012-UNIV-1848-01,Science and Technology Center II,2012-UNIV-1848-01,Science and Technology Center II,Verified,2012-11-15T15:17:39.000Z,Regulation,0,0,0,2,6,0,0,1,1,0
-75.027054101640886,40.07567328185295,815,FY16-BLUE-4306-01,Blue Grass Rd - Accessory Parking,FY16-BLUE-4306-01,Blue Grass Rd - Accessory Parking,Construction,2016-09-06T12:39:59.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.121829076459562,39.985707201110834,816,FY16-AMBE-4345-01,2649 Amber Street,FY16-AMBE-4345-01,2649 Amber Street,Complete,2017-02-02T15:17:44.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.164824830990256,39.933211431336588,817,FY16-COLU-4303-01,Columbus Square,FY16-COLU-4303-01,Columbus Square,Approved,2018-05-11T13:36:26.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.185565779817239,39.978661762149429,818,FY16-BERN-4350-01,Bernfield,FY16-BERN-4350-01,The Pointe at 31 Brewerytown,Construction,2016-12-16T13:01:56.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.149313807338245,39.97245716883706,819,FY16-PROJ-4329-01,Project H.O.M.E. North Eighth Street,FY16-PROJ-4329-01,Project H.O.M.E. North Eighth Street,Construction,2017-04-11T12:28:39.000Z,Regulation,0,1,0,0,0,0,0,2,1,0
-75.20933922291816,39.979116163237492,820,FY16-PARK-4318-01,Parkside Edge,FY16-PARK-4318-01,Parkside Edge,Approved,2017-03-03T16:53:36.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.198096482847035,40.06331053218905,821,FY16-NCCO-4349-01,NCCOP PARKING LOT & GREEN STORMWATER INFRASTRUCTUR,FY16-NCCO-4349-01,NCCOP PARKING LOT & GREEN STORMWATER INFRASTRUCTURE PROJECT,Construction,2018-09-18T08:44:05.000Z,Regulation,0,0,0,0,1,0,0,0,1,0
-75.153185005234988,40.038650850994962,822,FY16-LASA-4354-01,La Salle University East Quad Renovations,FY16-LASA-4354-01,La Salle University East Quad Renovations,Verified,2016-08-12T15:46:20.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.134678977131955,39.976762703891382,823,FY16-NHOW-4358-01,1739 N Howard Street,FY16-NHOW-4358-01,1739 N Howard Street,Approved,2019-07-16T08:48:29.000Z,Regulation,0,0,0,0,0,0,0,0,0,1
-75.166953028765349,39.890097902973878,824,FY16-BUIL-4333-01,Building 77L Northeast Parking Lot,FY16-BUIL-4333-01,Building 77L Northeast Parking Lot,Verified,2017-03-22T10:56:37.000Z,Regulation,0,0,3,0,0,0,0,0,0,0
-74.973681141919116,40.11275889112202,825,FY16-FEDE-4363-01,FedEx Ground Philadelphia Parking Expansion,FY16-FEDE-4363-01,FedEx Ground Philadelphia Parking Expansion,Complete,2017-05-10T17:15:28.000Z,Regulation,0,0,2,0,0,1,0,0,0,1
-75.185645843462964,39.940625818788916,826,FY16-WASH-4360-01,2501 Washington Avenue,FY16-WASH-4360-01,2501 Washington Avenue,Complete,2017-04-06T13:32:43.000Z,Regulation,0,1,0,0,1,0,0,0,0,0
-75.161621458793135,40.012890636279216,827,FY17-CAMP-4378-01,Campenella Parking Lot Development,FY17-CAMP-4378-01,Campenella Parking Lot Development,Verified,2017-01-19T16:58:11.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.236513299344054,39.941716572238349,828,FY17-SOUT-4377-01,Southwest Leadership Academy Charter School New K-,FY17-SOUT-4377-01,Southwest Leadership Academy Charter School New K-8 Campus,Construction,2016-11-09T14:28:14.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.186332806607055,39.978802387449406,829,FY17-QUAK-4387-01,Quaker Court,FY17-QUAK-4387-01,Quaker Court AKA The Hub,Construction,2017-07-25T17:31:41.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.166375855178998,39.894657397580779,830,2014-4701-2585-01,4701 League Island Boulevard Full Build Out,2014-4701-2585-01,4701 League Island Boulevard Full Build Out,Verified,2015-02-24T15:45:45.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.158880012808709,40.038239959196908,831,2014-5454-2552-01,545-49 E Wister St,2014-5454-2552-01,545-49 E Wister St,Verified,2014-10-29T09:36:31.000Z,Regulation,0,0,0,1,0,5,0,0,1,0
-75.129335176586153,39.965907781477512,832,2014-DELA-2760-01,Delaware River Trail (North Segment),2014-DELA-2760-01,Delaware River Trail (North Segment),Construction,2018-06-22T16:11:24.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.058821638340021,40.01021172274806,833,2014-DIET-2622-01,Dietz & Watson Expansion and Waterfront Access Imp,2014-DIET-2622-01,Dietz & Watson Expansion and Waterfront Access Improvements (Phase 2),Complete,2015-02-06T11:16:57.000Z,Regulation,0,0,0,0,0,3,0,0,0,0
-75.21042970792665,40.030095116631927,834,2014-RESI-2651-01,Residential Development,2014-RESI-2651-01,Residential Development,Verified,2015-03-11T17:12:29.000Z,Regulation,0,0,0,0,0,4,0,0,1,0
-75.155934868462495,39.980814338516417,835,2015-TEMP-2829-01,Temple University: Liacouras Walk and Wachman Plaz,2015-TEMP-2829-01,Temple University: Liacouras Walk and Wachman Plaza,Verified,2015-07-06T15:56:31.000Z,Regulation,0,1,0,0,0,0,0,0,2,0
-75.242290255458116,40.07398952700278,836,2013-8428-2185-01,842-850 Northwestern ave.Michael Logue,2013-8428-2185-01,842-850 Northwestern ave. Michael Logue,Verified,2013-11-26T12:10:03.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.066910928950875,40.061687358678149,837,FY16-ALGO-4352-01,7727 Algon Avenue,FY16-ALGO-4352-01,7727 Algon Avenue,Complete,2017-07-26T10:44:54.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.143397968903258,39.929190498596483,838,FY17-GROC-4379-01,Grocery Store,FY17-GROC-4379-01,Grocery Store,Construction,2017-07-19T00:00:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.143741971064003,39.96237962892036,839,FY16-FAIR-4011-01,312-340 Fairmount,FY16-FAIR-4011-01,312-340 Fairmount,Verified,2015-12-22T08:43:51.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.193331008567498,39.993792085876287,840,FY17-EAST-4403-01,East Park Canoe House,FY17-EAST-4403-01,East Park Canoe House,Verified,2017-12-19T13:11:05.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.003287846669849,40.092676900628042,841,FY16-PNEH-4362-01,PNE Hangar,FY16-PNEH-4362-01,PNE Hangar,Complete,2017-08-11T13:49:54.000Z,Regulation,0,0,0,0,1,2,0,0,1,0
-75.244501795302767,39.955460173201025,842,FY17-STPI-4413-01,61st & Pine Bus Loop,FY17-STPI-4413-01,61st & Pine Bus Loop,Verified,2016-10-26T14:04:21.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.191202880231344,39.931513575015366,843,FY17-SENI-4411-01,Senior Housing Development,FY17-SENI-4411-01,Senior Housing Development,Verified,2016-12-07T12:47:23.000Z,Regulation,0,0,0,1,0,0,0,0,1,1
-75.168658085222475,39.976837654062898,844,FY17-PHIL-4417-01,Philadelphia Housing Authority  Headquarters Build,FY17-PHIL-4417-01,Philadelphia Housing Authority  Headquarters Building,Construction,2017-01-04T09:52:53.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.138378560671228,39.976786165365375,845,FY17-NORT-4427-01,1712-28 North 2nd Street,FY17-NORT-4427-01,1712-28 North 2nd Street,Construction,2019-02-22T14:25:57.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.159403366235026,39.974073051875401,846,FY17-NBRO-4434-01,1324 n BROAD,FY17-NBRO-4434-01,1324 N Broad,Construction,2017-02-21T09:46:17.000Z,Regulation,0,0,0,1,1,0,0,0,1,0
-75.158308658521648,39.935835428642584,847,FY17-ITAL-4423-01,Italian Market,FY17-ITAL-4423-01,Italian Market,Approved,2019-06-04T15:38:00.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.190927187598689,39.948280172932272,848,FY17-NEWP-4428-01,Penn Medicine New Patient Pavilion,FY17-NEWP-4428-01,Penn Medicine New Patient Pavilion,Construction,2017-03-07T12:14:35.000Z,Regulation,0,1,0,0,1,0,3,1,2,0
-75.212219570902477,40.064506554093384,849,FY17-CAVA-4448-01,Cavanagh Residence,FY17-CAVA-4448-01,Cavanagh Residence,Verified,2017-01-25T16:14:00.000Z,Regulation,0,3,0,0,0,0,0,0,0,0
-75.154966463820998,39.922082403770773,850,FY17-CANT-4433-01,Cantrell Place,FY17-CANT-4433-01,Cantrell Place,Complete,2017-05-01T16:10:07.000Z,Regulation,0,0,0,0,0,0,0,0,3,0
-75.194580300867329,39.935577898727814,851,FY17-THAN-4446-01,Dickenson Parking Lot Development,FY17-THAN-4446-01,Dickenson Parking Lot Development,Verified,2017-01-19T11:10:20.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.153287299231309,39.978590874073937,852,FY17-VIEW-4457-01,VIEW II,FY17-VIEW-4457-01,View II,Construction,2017-08-02T13:41:56.000Z,Regulation,0,3,0,0,1,0,0,1,1,0
-75.225273839714973,39.976985460147674,853,FY17-XXXX-4458-01,5129,FY17-XXXX-4458-01,5129,Construction,2017-05-19T13:04:58.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.003448581396185,40.121952027807076,854,FY17-WORT-4464-01,13103 Worthington Road,FY17-WORT-4464-01,13103 Worthington Road,Complete,2017-06-14T09:23:24.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.017689453839182,40.0932301038685,855,FY17-REDL-4459-01,Red Lion Plaza,FY17-REDL-4459-01,Red Lion Plaza,Construction,2018-09-12T12:03:10.000Z,Regulation,0,1,0,0,1,0,0,0,0,0
-75.162812924275656,39.974572404190539,856,2012-INGE-1798-01,Ingersoll Commons,2012-INGE-1798-01,Ingersoll Commons,Verified,2013-01-30T13:28:54.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.211452785503511,40.025444592650061,857,FY17-SHUR-4478-01,443 Shurs Lane,FY17-SHUR-4478-01,443 Shurs Lane,Complete,2017-07-06T17:14:17.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.159305606847269,39.951490272870529,858,2014-GIRA-2478-01,"Girard Square, Market Street Phase 1",2014-GIRA-2478-01,"Girard Square, Market Street Phase 1",Complete,2014-10-27T12:32:20.000Z,Regulation,0,0,0,2,0,0,0,2,0,0
-75.147239291809726,39.93007828854946,859,FY17-REED-4474-01,116 Reed Street,FY17-REED-4474-01,116 Reed Street,Construction,2017-07-05T14:33:00.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.214871647133734,39.965736010858407,860,FY17-LUCI-4480-01,Lucien E Blackwell Community Center,FY17-LUCI-4480-01,Lucien E Blackwell Community Center,Complete,2017-05-08T16:36:05.000Z,Regulation,0,0,1,1,0,0,0,0,2,2
-75.162360447716665,39.971425150059048,861,FY17-WEST-4498-01,1522-48 West Girard Avenue,FY17-WEST-4498-01,1522-48 West Girard Avenue,Construction,2017-08-31T09:54:26.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.144304644447828,39.960472875415689,862,FY17-MATS-4408-01,St John Neumann Nursing Home,FY17-MATS-4408-01,MATSSC Plaza Improvements,Approved,2018-04-23T15:07:34.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.163722788130428,39.960990887930919,863,FY17-NTHS-4495-01,"440 North 15th Street, The Hamilton",FY17-NTHS-4495-01,"440 N 15th Street, The Hamilton",Approved,2019-08-01T16:14:51.000Z,Regulation,0,0,0,1,0,0,0,2,0,0
-75.218134940817691,39.898166447449796,864,FY17-PESS-4511-01,PES Spheroid Tanks SR 74-78,FY17-PESS-4511-01,PES Spheroid Tanks SR 74-78,Verified,2017-03-16T10:50:18.000Z,Regulation,0,0,5,0,0,0,0,0,0,0
-75.203821928483052,39.950502832505173,865,FY17-SOUT-4486-01,400 South 40th Street,FY17-SOUT-4486-01,400 South 40th Street,Complete,2017-11-07T14:24:47.000Z,Regulation,0,1,0,0,0,0,0,1,0,0
-75.193190065230013,39.982819059444438,866,FY17-EAST-4468-01,East Park Leadership and Conservation Center,FY17-EAST-4468-01,East Park Leadership and Conservation Center,Complete,2017-09-19T14:17:35.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.033379816279592,40.07509215975788,867,FY17-FEDE-4505-01,Federal Shopping Center,FY17-FEDE-4505-01,Federal Shopping Center,Complete,2018-05-16T10:41:17.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.136573480880742,39.966688604524521,868,FY17-CARV-4503-01,Carvana Car Dealer,FY17-CARV-4503-01,Carvana Car Dealer,Construction,2017-07-06T14:00:44.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.210956204999235,40.017144435524678,869,FY17-ROCH-4523-01,5102 Rochelle Ave,FY17-ROCH-4523-01,5102 Rochelle Ave,Construction,2019-02-25T11:45:28.000Z,Regulation,0,0,0,0,0,0,0,6,3,0
-75.002237238655425,40.046631649811914,870,FY17-STOC-4483-01,Stockwell Elastomerics,FY17-STOC-4483-01,Stockwell Elastomerics,Verified,2017-07-10T13:37:59.000Z,Regulation,0,0,0,0,0,3,0,0,0,0
-75.233414874329853,39.960017346734183,871,FY17-WEND-4527-01,Wendys at 5601 Chestnut Street,FY17-WEND-4527-01,Wendys at 5601 Chestnut Street,Verified,2017-11-01T16:41:34.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.129923670074049,39.965829049256577,872,FY17-PENN-4529-01,Penn Treat Views - Pier 53,FY17-PENN-4529-01,Penn Treaty Views - Pier 53: Phase 2 - Development Phase,Construction,2018-04-20T10:23:23.000Z,Regulation,0,0,0,0,0,0,0,0,2,1
-75.22764334717678,39.933825011117882,873,FY17-WITH-4516-01,Witherspoon Building Expansion,FY17-WITH-4516-01,Witherspoon Building Expansion,Complete,2017-05-19T12:06:24.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.207892799752486,40.008278175426142,874,FY17-POST-4501-01,Presidential City Parking Deck,FY17-POST-4501-01,Presidential City Parking Deck,Verified,2017-05-24T13:08:03.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.174056020505148,39.978554789300297,875,FY17-PHAA-4543-01,Norman Blumberg Apartments Redevelopment,FY17-PHAA-4543-01,Blumberg PHA Senior Tower- Phase II Ground Improvements,Construction,2017-11-01T16:07:56.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.172993064539639,39.950954071038588,876,FY17-WALN-4530-01,1911 Walnut St,FY17-WALN-4530-01,1911 Walnut St,Construction,2018-09-17T08:43:19.000Z,Regulation,0,0,0,2,0,0,0,0,0,2
-75.168257750654831,39.943750291496478,877,FY17-SOUT-4553-01,1520-36 South Street,FY17-SOUT-4553-01,1520-36 South Street,Construction,2017-11-06T16:42:16.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.158382176325077,40.00283786323903,878,FY17-CRIS-4549-01,Cristo Rey High School,FY17-CRIS-4549-01,Cristo Rey High School,Construction,2017-09-22T12:40:16.000Z,Regulation,0,0,0,1,0,0,0,0,1,1
-75.162936783644454,39.962366321251245,879,FY17-BROA-4539-01,490 Broad Street,FY17-BROA-4539-01,490 Broad Street,Complete,2018-07-13T15:38:31.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.21505894038566,39.923665480607887,880,FY17-DELA-4555-01,Delaware Valley Recylcing - Asphalt Batch Plant,FY17-DELA-4555-01,Delaware Valley Recycling- Asphalt Batch Plant,Construction,2017-12-19T16:37:27.000Z,Regulation,0,0,0,0,0,3,0,0,0,0
-75.146932028642013,39.929489056855118,881,FY17-PENN-4547-01,PENNSPORT POINTE,FY17-PENN-4547-01,Pennsport Pointe,Construction,2017-08-31T11:58:17.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.1034704569973,40.03212081556245,882,FY17-ALDI-4565-01,ALDI - 5200 Whitaker Avenue,FY17-ALDI-4565-01,ALDI - 5200 Whitaker Avenue,Complete,2017-08-30T14:25:26.000Z,Regulation,0,0,0,1,0,12,0,0,0,1
-75.224006579659928,40.028237199853443,883,FY17-CARS-4536-01,Carson Street,FY17-CARS-4536-01,Carson Street,Approved,2019-03-12T15:31:48.000Z,Regulation,0,0,0,0,5,0,0,1,0,0
-75.139963785591988,40.045843140508914,884,FY17-WGOD-4567-01,1200 W Godfrey Ave,FY17-WGOD-4567-01,1200 W Godfrey Ave,Verified,2017-05-04T15:37:36.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.177976607238492,39.956026995206855,885,FY17-RIVE-4376-01,Riverwalk/JFK BOULEVARD,FY17-RIVE-4376-01,Riverwalk/JFK Boulevard,Construction,2017-12-11T12:15:46.000Z,Regulation,0,0,0,2,0,1,0,2,1,0
-75.131968820885007,39.96649680660898,886,FY17-EALL-4578-01,201 E Allen Street,FY17-EALL-4578-01,201 E Allen Street,Construction,2018-02-21T10:31:03.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.155546321177098,39.98126724780299,887,FY17-TEMP-4573-01,Temple Founders Garden & Polett Walkway,FY17-TEMP-4573-01,Temple Founders Garden & Polett Walkway,Construction,2017-05-15T09:38:24.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.10023310663361,40.030985591934808,888,FY17-WALM-4419-01,Walmart Store #5103 Parking Lot Repairs,FY17-WALM-4419-01,Walmart Store #5103 Parking Lot Repairs,Construction,2017-07-31T14:37:51.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.136514360042639,39.973794703980623,889,FY17-WEST-4515-01,144-54 West Oxford Street,FY17-WEST-4515-01,1511-1527 Mascher Street (formerly 144-54 W. Oxford),Construction,2016-12-20T08:57:52.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.136528103620321,39.974277550574854,890,FY17-NORT-4591-01,1529-43 North Mascher Street,FY17-NORT-4591-01,1529-43 North Mascher Street,Construction,2017-05-03T08:36:47.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.193158130365049,40.021674932159044,891,FY17-HAYW-4579-01,"Hayward Addition, Health and Science Center",FY17-HAYW-4579-01,"Hayward Addition, Health and Science Center",Construction,2017-11-30T10:25:18.000Z,Regulation,0,0,0,0,2,0,0,1,2,0
-74.998147150471567,40.059001967230593,892,FY17-TORR-4367-01,Torresdale Playground Renovations,FY17-TORR-4367-01,Torresdale Playground Renovations,Construction,2017-09-26T10:08:24.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.182396559321617,40.010608020578537,893,FY17-NEWC-4585-01,New Courtland at Henry Avenue,FY17-NEWC-4585-01,New Courtland at Henry Avenue,Construction,2017-09-22T17:34:05.000Z,Regulation,0,0,0,1,0,3,0,0,4,1
-75.173467837414336,39.894908538264026,894,FY17-CRES-4605-01,3 Crescent Parking Deck,FY17-CRES-4605-01,3 Crescent Parking Deck,Complete,2017-06-20T10:47:35.000Z,Regulation,0,0,0,0,0,0,0,1,2,1
-75.179836410988159,39.975033672541826,895,FY17-NORT-4607-01,1229-47 North 27th street,FY17-NORT-4607-01,1229-47 North 27th street,Construction,2017-08-16T09:36:12.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.20349599239303,39.898754265648627,896,FY17-PHIL-4594-01,Philadelphia Energy Solutions - Girard Point Tank,FY17-PHIL-4594-01,Philadelphia Energy Solutions - Girard Point Tank 219 Liner,Verified,2017-07-18T08:58:33.000Z,Regulation,0,0,1,0,0,0,0,0,0,0
-75.057358821557912,40.051264035002745,897,FY17-BUST-4617-01,Bustleton Taco Bell,FY17-BUST-4617-01,Bustleton Taco Bell,Complete,2018-02-01T15:04:48.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.077300778516772,40.049686213818568,898,FY17-HAMP-4618-01,Hampton J Moore School Playground,FY17-HAMP-4618-01,Hampton J Moore School Playground,Complete,2017-09-01T13:41:23.000Z,Regulation,0,0,0,0,2,0,0,0,0,0
-75.212759879478199,39.934989645924333,899,FY17-GRAY-4520-01,5100 GRAYS AVE - SITE 71,FY17-GRAY-4520-01,5100 GRAYS AVE - SITE 71,Verified,2018-02-06T11:14:38.000Z,Regulation,0,0,0,3,0,0,0,0,0,0
-75.229324572314994,40.038498883844355,900,FY17-CINN-4627-01,358-360 CINNAMINSON,FY17-CINN-4627-01,358-360 CINNAMINSON,Construction,2019-05-31T12:17:59.000Z,Regulation,0,0,0,0,2,1,0,0,0,0
-75.212839318782187,40.060878513905273,901,FY17-SPRI-4626-01,SPRINGSIDE CHESTNUT HILL ACADEMY LOWER SCHOOL AND,FY17-SPRI-4626-01,SPRINGSIDE CHESTNUT HILL ACADEMY LOWER SCHOOL AND SITE IMPROVEMENTS,Construction,2018-02-13T13:39:12.000Z,Regulation,0,1,0,0,6,0,0,0,2,0
-75.176390211261932,40.035848133311767,902,2014-VERN-2690-01,Vernon Park,2014-VERN-2690-01,Vernon Park,Verified,2015-02-19T08:53:18.000Z,Regulation,0,0,0,0,0,0,0,0,2,0
-75.020902417923438,40.091701962755472,903,FY17-HAYE-4629-01,Hayes Playground Improvements,FY17-HAYE-4629-01,Hayes Playground Improvements,Construction,2019-03-12T14:06:39.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.128009394704321,39.971405816349396,904,FY17-EGIR-4646-01,501-27 E. Girard Ave.,FY17-EGIR-4646-01,501-27 E. Girard Ave.,Construction,2017-12-11T17:17:32.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.230468710941963,39.881957227882829,905,FY17-PHIL-4563-01,Philadelphia International Airport Pavements and G,FY17-PHIL-4563-01,Philadelphia International Airport Pavements and Grounds Facilities,Construction,2019-01-02T15:58:04.000Z,Regulation,0,0,0,0,0,0,0,0,2,9
-75.150575895788592,39.913369512747344,906,FY17-AUTO-4659-01,AutoZone Front Street,FY17-AUTO-4659-01,AutoZone Front Street,Complete,2017-11-15T10:12:35.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
-75.174751614356524,40.070856146751815,907,FY17-LEED-4633-01,"Leeds Campus repaving, de-paving and SMP",FY17-LEED-4633-01,"Leeds Campus repaving, de-paving and SMP",Construction,2018-06-08T10:19:35.000Z,Regulation,0,0,0,0,7,0,0,0,0,0
-75.178840623177692,40.002624749577102,908,FY17-RHOD-4635-01,"Rhodes ES repaving, de-paving and SMP",FY17-RHOD-4635-01,"Rhodes ES repaving, de-paving and SMP",Construction,2018-04-19T14:27:56.000Z,Regulation,0,0,0,0,1,2,0,0,0,0
-75.147935092069787,40.059259056044375,909,FY17-ROWE-4634-01,"Rowen ES repaving, de-paving and SMP",FY17-ROWE-4634-01,"Rowen ES repaving, de-paving and SMP",Complete,2017-12-19T14:31:46.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.144008405922619,39.976744283197696,910,FY17-NTHS-4672-01,1620-50 N 5TH STREET,FY17-NTHS-4672-01,1620-50 N 5TH STREET,Construction,2018-02-23T17:43:58.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.218575454056278,39.97577174485825,911,FY17-SILV-4648-01,SILVI South Lot,FY17-SILV-4648-01,SILVI South Lot,Construction,2018-02-06T15:29:55.000Z,Regulation,0,0,0,0,0,1,1,0,0,0
-75.21950370363929,39.977201973556554,912,FY17-SILV-4647-01,SILVI North Lot,FY17-SILV-4647-01,SILVI North Lot,Approved,2018-02-07T10:52:38.000Z,Regulation,0,0,0,0,2,0,0,0,0,0
-75.150766762767915,39.92726481864748,913,FY17-ABIG-4691-01,Abigail Vare School,FY17-ABIG-4691-01,Abigail Vare School,Complete,2017-09-19T08:18:52.000Z,Regulation,0,1,0,0,2,0,0,0,0,0
-75.151799990283394,39.983392942503386,914,FY17-PHAN-4699-01,PHA North Central Development,FY17-PHAN-4699-01,PHA North Central Development,Construction,2018-04-06T13:19:40.000Z,Regulation,0,0,0,1,0,0,0,0,1,0
-75.225613528953232,39.990611742720759,915,FY17-WYNN-4704-01,Wynnefield Ave. Station Reconstruction,FY17-WYNN-4704-01,Wynnefield Ave. Station Reconstruction,Complete,2017-11-09T10:44:03.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.183198398521611,39.909556281099434,916,FY17-STHS-4712-01,3310-20 S 20th Street,FY17-STHS-4712-01,3310-20 S 20th Street,Construction,2018-09-14T10:06:41.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.141195638155978,39.973198629560599,917,FY17-GERM-4720-01,1413 Germantown Avenue,FY17-GERM-4720-01,1413 Germantown Avenue,Construction,2018-07-06T10:39:28.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.185137348354417,39.910296940216696,918,FY17-CAPR-4725-01,3200 Capri Drive,FY17-CAPR-4725-01,3200 Capri Drive,Construction,2018-04-23T12:10:13.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.099720805310241,39.984076598416955,919,FY17-SEPT-4722-01,SEPTA Westmoreland Project,FY17-SEPT-4722-01,SEPTA Westmoreland Project,Construction,2018-07-17T16:08:49.000Z,Regulation,0,0,0,0,0,4,0,0,1,0
-75.144398114714335,39.978306407370447,920,FY17-WMON-4681-01,512 W. Montgomery Avenue,FY17-WMON-4681-01,512 W. Montgomery Avenue,Construction,2017-10-24T13:28:50.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.186678512817608,39.933576266399307,921,FY17-STHS-4755-01,1500 S 25th Street,FY17-STHS-4755-01,1500 S 25th Street,Construction,2018-10-02T09:55:32.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.148511662690865,40.037767293158396,922,FY17-WIDE-4636-01,"Widener Memorial School repaving, de-paving and SM",FY17-WIDE-4636-01,"Widener Memorial School repaving, de-paving and SMP",Complete,2018-09-26T12:48:25.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.246671580663119,39.887428198758037,923,FY17-HILT-4762-01,Hilton at the Airport,FY17-HILT-4762-01,Hilton at the Airport,Approved,2019-04-18T18:17:49.000Z,Regulation,0,0,0,1,0,0,0,0,0,1
